"Id","Predicted"
1872,170844.846902
5131,278113.897535548
146,311966.699541903
1846,205373.166348523
3812,30905.8110487838
2550,105615.734756305
2381,149752.099422999
4558,199993.008136019
257,151337.50948603
181,89713.4694263733
2597,115341.277255981
2274,90615.9617772588
2895,192426.035779759
5588,361893.736489327
4630,209077.337304853
5891,332478.682758056
3078,397998.288983414
590,155116.611140624
4635,212970.621234354
5593,370266.440049113
5538,333909.664178254
862,161498.916761969
3693,187539.128478627
4275,307388.414353233
5350,289997.016478535
3530,138435.435539573
3274,164722.078669239
1820,166999.147649627
2124,147410.921872117
3013,257713.508447709
4938,245497.296854149
5334,381771.940317906
3279,286320.699612001
481,26830.5538854041
183,159477.664650762
3714,404547.713544332
4243,124257.699611563
2978,259430.300146478
2575,112396.108864333
3477,124440.913578936
4842,45010.9193302049
5293,439530.50340068
4636,210375.098614687
2220,60257.8948196648
2675,282438.615907127
107,258950.16246085
1819,193394.236124164
1394,219831.178688886
3676,87302.9301325808
1827,379009.690386768
3375,155839.551131424
588,113729.235869071
1015,323040.580128552
1836,378863.930654903
225,192527.764245498
1334,99238.058364495
4980,222965.358337668
1969,251629.478928898
2429,154047.215732734
1300,107024.626223496
5030,61293.6256207642
1951,219086.835861629
4781,151174.226070572
3182,139637.896146211
4499,254107.77866345
1954,187729.910555587
2001,186873.186587242
3678,178811.901333073
2786,239227.824084205
3972,243226.069894394
3559,163800.470510134
4947,258473.126368337
1641,157368.947805834
2784,199420.779946212
3946,222612.048720721
3737,253312.762481725
4988,331730.389333062
5783,339590.613344492
1004,231798.106355294
2504,207983.677078385
2157,259309.545860076
2574,122778.199343001
5871,349254.840431116
5034,216067.476845711
5839,274748.152994228
171,229093.787989705
289,35839.3397086577
3625,127491.640165843
585,239393.491772209
3508,243203.243547119
5250,285547.138591097
3428,132508.333885468
4492,137282.680818925
4527,153885.714995422
5419,194100.835281738
1496,185808.56169887
4225,375552.036997019
2043,299012.527295411
5637,334340.437339771
4387,249759.290766709
5000,318203.807355141
496,266495.594295629
3526,109993.525428021
409,336848.925946555
1014,320445.057508885
4698,193504.201586851
3980,21742.4310634372
791,171529.045825956
3852,319130.486035869
1712,234926.501971091
4302,213504.036380897
4823,245961.307540405
808,103521.496910112
3653,289967.012654961
737,339101.985895958
927,362794.500305261
703,199497.228345112
118,82488.6064624347
4327,98235.525281685
5090,212650.278813677
4384,177472.241652671
5021,319793.122331879
5128,318849.040855713
1656,57673.5724246242
2733,267005.862677938
1266,105726.864913663
2208,224608.358152054
254,298617.655623382
1672,248376.950710972
2716,151881.2178508
5184,251879.602475494
4265,297006.323874565
1132,108526.990405111
717,98611.3041183091
639,331753.181410417
4997,148789.970459284
1563,144878.78608533
1073,122748.993226274
4317,191042.257792011
2535,138322.848729956
3500,409564.407263958
5451,291325.488374166
3380,219776.727783129
5645,367730.626048239
3353,329342.268082662
2123,411023.075086098
3868,363877.801179371
5765,333962.557160645
1877,197514.021287712
3259,144098.653194556
5055,349011.463040134
2539,172390.225590112
1830,394582.82610477
1652,88759.8085831548
3083,164471.477573781
3675,336563.087958767
5816,166740.52455895
2956,223605.848713798
1329,147655.063150051
4935,254203.079366646
4377,242173.76907142
1562,275419.469418227
3053,303394.199022785
2825,204564.240508419
5885,303568.05569626
2536,144454.553255842
1797,99080.9929512077
1915,260899.921190487
2684,104310.543851904
5243,319967.473851587
801,44631.6162053346
3538,391114.896478757
2660,67034.5571526334
383,357895.507738084
3990,124531.059172428
2731,260517.056128771
1062,27021.1552917968
5800,286978.011115955
58,310220.460195136
3434,274123.79816843
3203,158437.874991853
2455,52847.4801113914
2749,230424.347362902
3412,173370.254998281
4852,209685.171224366
374,90274.231588872
708,250000.850418521
1131,200536.70305241
3870,149060.6708624
1924,253208.092686262
2950,204139.429066296
1849,192394.510805774
3776,365456.414936736
136,84453.6308625897
586,219674.812172599
1686,189854.278998116
126,-13661.9723218767
4978,157948.248062273
1236,277523.49014793
702,46210.2299626993
662,15526.8552476301
5031,64956.9737506696
1056,70822.2968070282
3694,108815.038007839
423,243717.86543729
5285,472183.25272613
1256,116108.955392331
3964,269562.59843151
5228,208736.11295395
864,116975.195905913
5737,266808.833509003
3245,388143.220708363
812,62659.5757972996
5397,233790.612921741
2248,115912.203423369
2354,85769.2565823395
3079,371260.890070246
5049,302983.644446249
3085,246320.596006956
1649,189668.427576995
2678,374191.713734636
5441,442254.143396785
5443,215547.701066839
5410,279334.073552336
3498,401777.839404957
2791,209577.785255126
1658,105367.997869356
5536,135915.150950812
5833,301798.67898376
3579,183666.726479353
3257,445095.207599044
95,220140.655016045
616,180457.249463408
2011,87925.1384543955
5225,196115.601878896
1305,117406.716702164
3552,426004.941102269
5711,384972.587618798
4914,255576.679010168
2275,97104.7683264264
24,135462.739059647
1249,103131.342293995
2377,206943.752969338
5007,354860.655251121
2941,205437.190376129
277,141588.493371853
897,143947.330964886
3748,187258.276031095
1024,214547.746558496
5393,154799.383220393
5670,260634.420905402
1185,216499.599654448
613,184693.915111504
4982,252419.451495439
5823,442570.503638232
4090,391944.705210063
2706,234598.483739933
701,119771.372889611
1894,200988.376101453
3760,394478.29027548
2672,150457.904485697
1851,83184.9341872988
2402,383957.11972068
3351,346213.165110497
1803,195836.806300525
5352,261179.899901099
2822,239313.824796855
3098,407435.288836157
4330,203047.692384997
1036,178544.165309513
1814,73851.1080579787
1198,100535.819674328
3206,130553.566977376
32,26940.562284158
1376,200648.525301055
3218,410486.015423064
5795,189129.69299192
3942,293186.366520078
2399,173226.838366437
4433,309590.859356048
2577,107205.063624999
2821,412451.982555782
1402,267897.725907634
262,328536.884270599
2783,112385.851372271
4496,332464.96592777
3377,226517.288342155
721,60302.8350267882
4280,304410.515152463
5704,385558.723319583
1373,124912.432113634
4453,334043.579685134
1840,284971.131774671
1729,177717.857853604
2701,222275.911294701
3334,119469.987923481
857,108389.619103539
919,82862.0518595731
2518,434269.113377763
3162,239930.390687611
2598,120532.322495315
1879,136451.462514754
54,199657.32650624
596,214578.506288041
3074,213959.814649901
2206,105987.295864242
5273,280444.517917582
997,225309.299806126
427,199988.397871351
1692,382021.158169632
2303,197374.578338462
5387,379607.190859756
3718,435693.984980336
2481,57757.6729031942
546,156494.178734278
5743,161157.762949259
4900,193831.183058833
4246,253870.93645859
2823,272932.964332043
1270,109620.148843163
659,20717.9004869642
4431,457595.216280887
993,57905.5898193084
2360,121527.754484001
5296,295548.464403603
1800,89954.5931839976
2104,212561.726962132
4423,472253.908197298
3452,175350.70113588
4964,223874.926634939
325,204662.820001239
778,171529.045825956
34,330698.406212815
1593,149863.232394364
5133,147531.562077037
148,200876.036999561
128,-7995.99962445505
1751,210049.420014999
3752,136014.264439615
3512,449645.497126804
3075,206173.2467909
1576,362097.311914597
4251,229757.860868147
3965,123600.694013304
5062,151104.64063142
5777,295590.724882124
3650,232899.5939635
5762,206312.140613229
5591,358000.452559826
4028,153202.130141188
933,187557.385511198
1078,226808.862746979
3063,278579.213538617
2435,112053.174048698
5766,289101.918332956
1884,100717.329105863
3144,266093.458215354
4730,194801.962896685
4505,271130.011964249
