"Id","Predicted"
5131,259840.04699264
146,297768.385673021
1846,222276.310813876
3812,145863.973981555
2550,131461.605180594
2381,152099.259673614
4558,220055.76432534
257,130932.211825635
181,122642.65029052
2597,144106.765880339
2274,116075.982718608
2895,199184.416012772
5588,347352.197331363
4630,227759.585793027
5891,313200.577264495
3078,360675.683406692
590,160819.993108903
4635,231078.970294539
5593,355431.089151608
5538,301840.551041176
862,171421.152443082
3693,190251.978503554
4275,282802.974235027
5350,244043.822464777
3530,134636.375001121
3274,168079.437414272
1820,145630.143040309
2124,180159.406138806
3013,263385.346649544
4938,238984.692883727
5334,361009.085762375
3279,290102.874044348
481,24088.7096543387
183,139633.801833355
3714,421670.92746739
4243,139136.40158624
2978,243012.362651108
2575,117109.517852319
3477,123081.29494892
4842,153688.282952471
5293,483261.765188682
4636,228864.872758839
2220,47428.8446794027
2675,284657.210926471
107,270480.199365085
1819,188035.339379938
1394,226140.344787573
3676,64965.6556173708
1827,342263.686012286
3375,151840.696859978
588,118712.662871769
1015,278080.037083532
1836,345747.074770799
225,170037.186749142
1334,105939.417524958
4980,246869.355857465
1969,226525.384827953
2429,145697.03771821
1300,111572.637294387
5030,171000.626352719
1951,236342.628131139
4781,137459.198361225
3182,139182.663718708
4499,231394.988503925
1954,174078.34460331
2001,181966.797057693
3678,176655.471129422
2786,223343.021250712
3972,234761.030452465
3559,162458.316749489
4947,237955.054838829
1641,165649.508830859
2784,174619.661553143
3946,235854.12062554
3737,239169.610858048
4988,303261.930661928
5783,340458.367976472
1004,213127.785831873
2504,185099.004528629
2157,239053.574239397
2574,124798.084692628
5871,388562.544123322
5034,217596.604010146
5839,237888.114587613
171,232747.252218488
289,69564.7502898879
3625,128482.918790135
585,246235.436406554
3508,220011.577715345
5250,287229.80667997
3428,128064.790174058
4492,112568.433252135
4527,129951.428429625
5419,195325.657089522
1496,166276.774288824
4225,328779.362731986
2043,309496.271107053
5637,303262.827555044
4387,224134.854245743
5000,284345.782589135
496,280539.731572927
3526,126691.564599686
409,338468.772744528
1014,275773.562358442
4698,214589.02129297
3980,130982.675797787
791,171325.144523399
3852,336423.446203641
1712,227871.85336943
4302,213654.975312408
4823,216892.235680701
808,115305.936572999
3653,267866.061509846
737,330933.165901301
927,372293.955129737
703,186484.207792496
118,115255.446207453
4327,71720.0825960732
5090,218301.753917999
4384,160841.355093448
5021,298418.935343018
5128,329466.554142482
1656,44566.8302305559
2733,238664.212962959
1266,110629.323186079
2208,224464.83835583
254,351334.482388288
1672,230192.668146999
2716,152212.127347401
5184,250529.614121696
4265,273567.973027617
1132,116500.189394548
717,110706.823921428
639,329332.264587254
4997,122574.893465362
1563,140629.505537897
1073,114658.248449748
4317,186078.996570446
2535,142442.76735019
3500,421127.736939536
5451,321258.49443857
3380,189090.48860677
5645,324637.372176947
3353,332188.904503882
2123,440695.440529605
3868,369604.804021856
5765,372660.671574134
1877,196715.129485537
3259,164038.506221622
5055,308049.67136688
2539,164401.441228276
1830,356829.766570055
1652,73024.3892292201
3083,168722.178571428
3675,350067.269540448
5816,190353.817644343
2956,253994.160104551
1329,150359.884618114
4935,227408.394089198
4377,248615.715872747
1562,297225.786994333
3053,314778.15906693
2825,196597.59783061
5885,247406.746192215
2536,153401.20604808
1797,97878.4191746108
1915,289158.427350554
2684,86497.1460809213
5243,303621.757475202
801,77786.195469168
3538,404579.620910831
2660,86159.1824384107
383,364262.27119834
3990,97340.1719505091
2731,233098.016366347
1062,19344.5011985581
5800,231926.679955176
58,265052.937580095
3434,268369.062803595
3203,167246.956572161
2455,39407.0827903902
2749,214737.376980922
3412,173134.238348359
4852,206410.932535156
374,105112.318770774
708,260508.271963081
1131,180756.191843495
3870,174074.546130394
1924,226682.777746352
2950,237147.799728083
1849,184767.750116807
3776,369780.091630701
136,94061.8438894762
586,247679.444931053
1686,166278.694210649
126,23522.87626511
4978,180281.601545447
1236,285599.042718386
702,77910.6186268016
662,15423.8130702299
5031,175211.595467275
1056,75961.0448970597
3694,125034.658378152
423,255015.863648472
5285,498759.967975213
1256,118224.599268044
3964,261220.066026828
5228,214944.87301446
864,128440.04429303
5737,274081.575028687
3245,407666.47541392
812,74627.8877842091
5397,231010.609308729
2248,117210.001147279
2354,85639.3200030548
3079,396119.739605636
5049,306068.04685968
3085,233138.132882388
1649,181734.536310643
2678,443162.14259749
5441,450574.539962596
5443,201518.877988228
5410,236061.682631911
3498,413554.936648086
2791,212301.07876
1658,110798.976973395
5536,151511.806310424
5833,290742.070748612
3579,187149.037503401
3257,425190.396276387
95,199758.258967016
616,198923.310070608
2011,117605.036648706
5225,197749.605693934
1305,119181.749571886
3552,400686.839262169
5711,370374.253817675
4914,287921.027862717
2275,120859.560905958
24,137890.828411136
1249,108748.002225969
2377,194737.692291042
5007,343688.177368115
2941,238262.934130863
277,150690.958522494
897,150103.547405218
3748,191162.824607121
1024,237049.028678133
5393,121504.625420233
5670,297123.737071649
1185,220953.372180319
613,167401.361581209
4982,287589.25461822
5823,410624.305018535
4090,395860.96832694
2706,217076.672853984
701,102080.423164436
1894,183654.974183687
3760,463463.596756486
2672,155087.847985153
1851,82371.7208690862
2402,422885.231122697
3351,347873.230217408
1803,181605.259742614
5352,242821.177094855
2822,239070.754325875
3098,420986.541328089
4330,191046.602240813
1036,189714.518402589
1814,99443.7634593635
1198,106873.814596207
3206,132282.257664255
32,65965.3251502478
1376,219958.714997762
3218,428045.693158988
5795,173605.076184124
3942,296590.510667884
2399,145685.053287901
4433,309662.013942963
2577,113306.052683867
2821,420443.544976388
1402,276494.39058841
262,284243.92178665
2783,135006.848478142
4496,359970.026593404
3377,197026.777100261
721,66996.8903039171
4280,309104.120445884
5704,371170.926341569
1373,125790.524541916
4453,360144.298751539
1840,287058.155571967
1729,180150.826791947
2701,196068.589209283
3334,103242.284739362
857,114148.231092725
919,90270.8542267826
2518,408464.532770308
3162,243297.784059318
2598,148114.372083944
1879,128510.657039853
54,181849.120642253
596,189629.076424035
3074,248029.359197947
2206,136336.353238531
5273,269904.813948205
997,207699.76091904
427,203495.898004209
1692,346092.561109367
2303,209464.631929921
5387,360042.987941559
3718,452268.392336265
2481,43091.358589909
546,132906.190782966
5743,153297.742602882
4900,194443.532003336
4246,236347.37681196
2823,246184.411754065
1270,113464.530874164
659,17908.980896834
4431,437643.976504903
993,51032.099916613
2360,109248.924365133
5296,277480.666954692
1800,86048.319608193
2104,198841.385723235
4423,509346.271985279
3452,163603.232557875
4964,224259.955863382
325,183168.829667067
778,171325.144523399
34,367855.41212136
1593,158620.086750572
5133,168237.159460913
148,174488.991178191
128,2675.07982188691
1751,208179.755427365
3752,137031.722632812
3512,422255.224144463
3075,241296.00876834
1576,317570.669577816
4251,235500.391730074
3965,144429.15450345
5062,125335.98250166
5777,283932.112634749
3650,208100.893821276
5762,203393.879740763
5591,343719.844778226
4028,135578.188377912
933,187647.865228639
1078,199197.746501935
3063,254725.823295862
2435,131094.492516773
5766,278147.21649063
1884,160135.268512779
3144,253628.814663492
4730,215679.946119952
4505,263301.25339203
